(糖尿病肾病:疾病,导致,((心力衰竭:疾病,或,胃肠道症状:症状),或,高血压:症状))	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【治疗】
((((((高血压:症状,或,动脉粥样硬化:疾病),或,心脑血管病:疾病),或,微血管病:疾病),或,神经病变:症状),或,营养不良:疾病),并发症,糖尿病肾病:疾病)	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【治疗】,（五）并发症治疗
(限制蛋白质摄入:事件,导致,营养不良:疾病)	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【治疗】,（一）饮食治疗
((糖尿病:疾病,与,慢性肾脏病:疾病),导致,((((无:否定词,否定修饰,糖尿病视网膜病变:症状),或,(蛋白尿增加:症状,条件为,短期内:时间)),或,肾病综合征:疾病),或,顽固性高血压:症状))	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【诊断与鉴别诊断】
((糖尿病:疾病,与,慢性肾脏病:疾病),调查病史,糖尿病史:病史)	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【诊断与鉴别诊断】
((糖尿病肾病:疾病,条件为,长:阶段),导致,(((蛋白尿:症状,或,大量蛋白尿:症状),或,肾病综合征:疾病),与,糖尿病眼底病变:症状))	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【诊断与鉴别诊断】
((糖尿病肾病:疾病,条件为,((1型糖尿病:疾病,条件为,发病后5年:时间),或,2型糖尿病:疾病)),导致,持续的微量白蛋白尿:症状)	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【诊断与鉴别诊断】
(糖尿病肾病:疾病,导致,(((Ⅳ型肾小管酸中毒:症状,或,肾动脉狭窄:疾病),或,梗阻性肾病:疾病),或,肾乳头坏死:疾病))	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【临床表现与分期】
(神经源性膀胱:疾病,是一种,梗阻性肾病:疾病)	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【临床表现与分期】
(单侧肾动脉狭窄:症状,或,双侧肾动脉狭窄:症状)	5-6-2-糖尿病肾病,内科学,第五篇泌尿系统疾病第六章继发性肾病第二节糖尿病肾病,第二节糖尿病肾病,【临床表现与分期】
