(慢性肾炎:疾病,导致,慢性肾衰竭:疾病)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【预后】
((氨基糖苷类抗生素:化学物质,或,马兜铃酸:化学物质),是一种,肾毒性药物:化学物质)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【治疗】,（四）避免加重肾脏损害的因素
((((感染:疾病,或,劳累:事件),或,妊娠:事件),或,肾毒性药物:化学物质),导致,肾功能恶化:症状)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【治疗】,（四）避免加重肾脏损害的因素
((轻度系膜增生性肾炎:疾病,或,早期膜性肾病:疾病),是一种,慢性肾炎:疾病)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【治疗】,（三）糖皮质激素和细胞毒药物
(慢性肾炎:疾病,是一种,临床综合征:疾病)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【治疗】,（三）糖皮质激素和细胞毒药物
(肾功能不全:疾病,导致,干咳:症状)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【治疗】,（一）积极控制高血压和减少尿蛋白
(慢性肾炎:疾病,导致,((水潴留:症状,与,钠潴留:症状),导致,容量依赖性高血压:症状))	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【治疗】,（一）积极控制高血压和减少尿蛋白
((高血压:症状,与,蛋白尿:症状),导致,肾小球硬化:疾病)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【治疗】,（一）积极控制高血压和减少尿蛋白
(慢性肾炎:疾病,导致,心脑血管并发症:疾病)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【治疗】
(慢性肾盂肾炎:疾病,调查病史,泌尿系统感染史:病史)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【诊断和鉴别诊断】
(原发性高血压:疾病,导致,(心并发症:疾病,或,脑并发症:疾病))	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【诊断和鉴别诊断】,（四）原发性高血压肾损害
((心并发症:疾病,或,脑并发症:疾病),并发症,高血压:症状)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【诊断和鉴别诊断】,（四）原发性高血压肾损害
(原发性高血压:疾病,导致,轻度镜下血尿:症状)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【诊断和鉴别诊断】,（四）原发性高血压肾损害
(原发性高血压:疾病,导致,夜尿增多:症状)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【诊断和鉴别诊断】,（四）原发性高血压肾损害
((原发性高血压:疾病,导致,高血压:症状),导致,肾损害:症状)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【诊断和鉴别诊断】,（四）原发性高血压肾损害
(原发性高血压:疾病,导致,继发性肾损害:疾病)	5-3-3-慢性肾小球肾炎,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第三节慢性肾小球肾炎,第三节慢性肾小球肾炎,【诊断和鉴别诊断】,（四）原发性高血压肾损害
