(Alport综合征:疾病,导致,(((((((肾炎家族史:病史,或,持续性血尿:疾病),或,进行性双侧2000～8000Hz的感音神经性耳聋:症状),或,COL4An（n＝34或5）基因突变:症状),或,眼部病变:症状),或,先证者或至少两名家系成员逐渐发展至终末期肾病:病史),或,(巨血小板减少症:疾病,或,白细胞包涵体:症状)),或,食管和（或）女性生殖道弥漫性平滑肌瘤:症状))	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【诊断】
(((圆锥形晶状体:症状,与,后囊下白内障:症状),与,视网膜斑点:症状),是一种,眼部病变:症状)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【诊断】
(持续性血尿:疾病,与,遗传性肾脏病:疾病)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【诊断】
(无:否定词,否定修饰,遗传性肾脏病:疾病)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【诊断】
(((薄基底膜肾病:疾病,或,多囊肾病:疾病),或,IgA肾病:疾病),是一种,遗传性肾脏病:疾病)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【诊断】
(Alport综合征:疾病,调查病史,家族史:病史)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【诊断】
(Alport综合征:疾病,导致,((血小板减少性紫癜:疾病,与,弥漫性平滑肌瘤:症状),与,甲状腺病变:症状))	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【临床表现】,（二）肾外表现
((Alport综合征:疾病,导致,进行性近视:症状),导致,(前极性白内障:症状,或,前囊自发穿孔:症状))	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【临床表现】,（二）肾外表现
(Alport综合征:疾病,导致,眼部损害:症状)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【临床表现】,（二）肾外表现
(Alport综合征:疾病,导致,感音神经性耳聋:疾病)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征,第二节Alport综合征,【临床表现】,（二）肾外表现
((Alport综合征:疾病,条件为,30岁前:年龄),导致,肾衰竭:疾病)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征
(((Alport综合征:疾病,条件为,常染色体隐性遗传型:病史),条件为,青春期:年龄),导致,肾衰竭:疾病)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征
((Alport综合征:疾病,条件为,(X连锁显性遗传型:病史,与,女性:性别)),导致,(无:否定词,导致,肾衰竭:疾病))	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征
((Alport综合征:疾病,条件为,(X连锁显性遗传型:病史,与,男性:人群分类)),导致,终末期肾病:疾病)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征
(Alport综合征:疾病,导致,大量蛋白尿:症状)	5-11-2-Alport综合征,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第二节Alport综合征
