(无症状性血尿或（和）蛋白尿:症状,导致,(高血压:症状,与,慢性肾炎:疾病))	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿,第四节无症状性血尿或（和）蛋白尿
((功能性蛋白尿:症状,或,体位性蛋白尿:疾病),是一种,生理性蛋白尿:症状)	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿,第四节无症状性血尿或（和）蛋白尿
((青少年:年龄,条件为,直立时脊柱前凸:事件),导致,体位性蛋白尿:疾病)	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿,第四节无症状性血尿或（和）蛋白尿
(((剧烈运动:事件,或,发热:症状),或,寒冷:事件),导致,功能性蛋白尿:症状)	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿,第四节无症状性血尿或（和）蛋白尿
(((((狼疮性肾炎:疾病,或,过敏性紫癜肾炎:疾病),或,(Alport综合征:疾病,条件为,早期:状态修饰语)),或,薄基底膜肾病:疾病),或,(非典型的急性肾炎:疾病,条件为,恢复期:阶段)),导致,肾小球疾病:疾病)	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿,第四节无症状性血尿或（和）蛋白尿
((狼疮性肾炎:疾病,或,过敏性紫癜肾炎:疾病),是一种,系统性疾病:病理概念)	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿,第四节无症状性血尿或（和）蛋白尿
(IgA肾病:疾病,导致,(单纯性血尿:症状,条件为,反复发作:频率修饰语))	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿,第四节无症状性血尿或（和）蛋白尿
(无症状性血尿或（和）蛋白尿:症状,导致,(肾小球源性血尿:症状,与,(无:否定词,否定修饰,((水肿:症状,与,高血压:症状),与,肾功能减退:症状))))	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿
(无症状性血尿或（和）蛋白尿:症状,导致,(无:否定词,否定修饰,(((尿路结石:症状,或,肿瘤:症状),或,炎症:症状),导致,血尿:症状)))	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿
(((轻微病变性肾小球肾炎:疾病,或,轻度系膜增生性肾小球肾炎:疾病),或,局灶节段性肾小球肾炎:疾病),导致,无症状性血尿或（和）蛋白尿:症状)	5-3-4-无症状性血尿或（和）蛋白尿,内科学,第五篇泌尿系统疾病第三章肾小球肾炎第四节无症状性血尿或（和）蛋白尿,第四节无症状性血尿或（和）蛋白尿
