(妊娠期无症状性菌尿:症状,是一种,无症状性菌尿:疾病)	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【治疗】,（二）抗感染治疗,4.无症状性菌尿
(((肾盂积脓:疾病,或,肾周脓肿:疾病),或,感染中毒症:疾病),是一种,肾盂肾炎并发症:疾病)	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【治疗】,（二）抗感染治疗,2.肾盂肾炎
(慢性肾盂肾炎:疾病,导致,尿路刺激征:症状)	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【鉴别诊断】,（三）慢性肾小球肾炎
(慢性肾小球肾炎:疾病,调查病史,((蛋白尿病史:病史,与,血尿病史:病史),与,水肿病史:病史))	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【鉴别诊断】,（三）慢性肾小球肾炎
(慢性肾小球肾炎:疾病,导致,(肾功能减退:症状,与,高血压:症状))	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【鉴别诊断】,（三）慢性肾小球肾炎
(肾结核:疾病,并发症,尿路感染:症状)	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【鉴别诊断】,（二）肾结核
((神经焦虑:症状,或,非细菌感染:症状),导致,尿道综合征:疾病)	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【鉴别诊断】,（一）尿道综合征
(衣原体感染:疾病,是一种,非细菌感染:症状)	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【鉴别诊断】,（一）尿道综合征
((((尿频:症状,或,尿急:症状),或,尿痛:症状),或,排尿不适:症状),是一种,尿路刺激症状:症状)	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【鉴别诊断】,（一）尿道综合征
(慢性肾盂肾炎:疾病,调查病史,反复发作尿路感染病史:否定词)	5-8--尿路感染,内科学,第五篇泌尿系统疾病第八章尿路感染,第八章尿路感染,【诊断】,（二）尿路感染的定位诊断
