(((大量蛋白尿:症状,或,高血压:症状),或,高血脂:症状),导致,肾小球硬化:疾病)	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【预后】
((系膜毛细血管性肾小球肾炎:疾病,或,重度系膜增生性肾小球肾炎:疾病),导致,肾病综合征:疾病)	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【预后】
(膜性肾病:疾病,导致,肾衰竭:疾病)	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【预后】
(微小病变型肾病:疾病,导致,(自发缓解:症状,或,易复发:症状))	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【预后】
((微小病变型肾病:疾病,或,轻度系膜增生性肾小球肾炎:疾病),导致,肾病综合征:疾病)	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【预后】
((肾病综合征:疾病,条件为,急性肾损伤:症状),导致,危及生命:症状)	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【治疗】,（五）并发症防治,3.急性肾损伤
((((感染:疾病,或,血栓及栓塞并发症:疾病),或,急性肾损伤:症状),或,蛋白质及脂肪代谢紊乱:症状),并发症,肾病综合征:疾病)	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【治疗】,（五）并发症防治
(雷公藤总苷:化学物质,导致,(((性腺抑制:症状,与,肝功能损害:症状),与,外周血白细胞减少:症状),与,急性肾损伤:症状))	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【治疗】,（四）中医药治疗
(环孢素:化学物质,与,(((高血压:症状,与,高尿酸血症:疾病),与,多毛:疾病),与,牙龈增生:疾病))	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【治疗】,（三）抑制免疫与炎症反应
(盐酸氮芥:化学物质,导致,(((注射部位血管炎:疾病,或,局部组织坏死:症状),与,胃肠道反应:症状),与,骨髓抑制:疾病))	5-4--肾病综合征,内科学,第五篇泌尿系统疾病第四章肾病综合征,第四章肾病综合征,【治疗】,（三）抑制免疫与炎症反应,2.细胞毒药物
