(常染色体显性多囊肾病:疾病,调查病史,家族遗传史:病史)	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病
(常染色体显性多囊肾病:疾病,调查病史,(动脉瘤家族史:病史,与,蛛网膜下腔出血家族史:病史))	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病
((多囊肝:症状,导致,肝脏体积过大:症状),导致,(((腹部胀痛:症状,与,呼吸困难:症状),与,胃食管反流:疾病),与,门静脉高压症:疾病))	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病,第一节常染色体显性多囊肾病,【治疗】,（三）肾外症状的处理
(常染色体显性多囊肾病:疾病,导致,(多囊肝:症状,或,颅内动脉瘤:疾病))	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病
(囊肿感染:症状,是一种,感染:疾病)	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病,第一节常染色体显性多囊肾病,【治疗】,（二）控制并发症,4.感染
((膀胱炎:疾病,与,肾盂肾炎:疾病),是一种,感染:疾病)	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病,第一节常染色体显性多囊肾病,【治疗】,（二）控制并发症,4.感染
(ADPKD晚期高血压:症状,是一种,高血压:症状)	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病,第一节常染色体显性多囊肾病,【治疗】,（二）控制并发症,3.高血压
(囊肿出血:症状,导致,出血:症状)	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病,第一节常染色体显性多囊肾病,【治疗】,（二）控制并发症,2.出血
(慢性疼痛:症状,是一种,疼痛:症状)	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病,第一节常染色体显性多囊肾病,【治疗】,（二）控制并发症,1.疼痛
(肾脏体积增大:症状,导致,慢性疼痛:症状)	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病,第一节常染色体显性多囊肾病,【治疗】,（二）控制并发症,1.疼痛
(((囊肿出血:症状,或,囊肿感染:症状),或,结石:症状),导致,急性疼痛:症状)	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病,第一节常染色体显性多囊肾病,【治疗】,（二）控制并发症,1.疼痛
(急性疼痛:症状,是一种,疼痛:症状)	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病,第一节常染色体显性多囊肾病,【治疗】,（二）控制并发症,1.疼痛
(常染色体显性多囊肾病:疾病,并发症,(((疼痛:症状,或,出血:症状),或,高血压:症状),或,感染:疾病))	5-11-1-常染色体显性多囊肾病,内科学,第五篇泌尿系统疾病第十一章遗传性肾脏疾病第一节常染色体显性多囊肾病
