((慢性肾脏病:疾病,导致,急性肾损伤:症状),导致,终末期肾病:疾病)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤
((急性肾损伤:症状,条件为,血液透析:事件),导致,低血压:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤
((急性肾损伤:症状,条件为,腹膜透析:事件),导致,腹膜炎:疾病)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤
((急性肾损伤:症状,条件为,感染:疾病),导致,死亡:事件)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤
(感染:疾病,并发症,急性肾损伤:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【治疗】
(高分解代谢型ATN:症状,导致,高钾血症:疾病)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【治疗】,（四）高钾血症
(酸中毒:疾病,导致,高钾血症:疾病)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【治疗】,（四）高钾血症
((((((外伤:事件,或,心力衰竭:疾病),或,急性失血:症状),或,血容量不足:症状),或,休克:症状),或,感染:疾病),导致,急性肾损伤:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【治疗】,（一）尽早纠正可逆病因
(急性肾损伤:症状,导致,尿路梗阻:疾病)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤
(急性肾损伤:症状,导致,轻度贫血:疾病)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤
(((系统性血管炎:疾病,或,血栓性微血管病:疾病),或,恶性高血压:疾病),导致,急性肾损伤:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】,（三）ATN与其他肾性AKI鉴别
(肾病综合征:疾病,导致,急性肾损伤:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】,（三）ATN与其他肾性AKI鉴别
((((急进性肾小球肾炎:疾病,或,急性间质性肾炎:疾病),或,狼疮性肾炎:疾病),或,过敏性紫癜肾炎:疾病),导致,肾性AKI:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】,（三）ATN与其他肾性AKI鉴别
((狼疮性肾炎:疾病,或,过敏性紫癜肾炎:疾病),是一种,(全身性疾病:疾病,导致,肾损害:症状))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】,（三）ATN与其他肾性AKI鉴别
((肾后性尿路梗阻:症状,条件为,((结石病史:病史,或,肿瘤病史:病史),或,前列腺肥大病史:病史)),导致,((((((突发完全无尿:症状,或,间歇性无尿:症状),或,肾绞痛:疾病),或,(季肋部疼痛:症状,或,下腹部疼痛:症状)),或,肾区叩击痛:症状),或,膀胱区因积尿而膨胀:症状),或,叩诊呈浊音:症状))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】
(膀胱出口处梗阻:症状,导致,膀胱区因积尿而膨胀:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】,（二）ATN与肾后性尿路梗阻鉴别
(肾后性尿路梗阻:症状,调查病史,((结石病史:病史,或,肿瘤病史:病史),或,前列腺肥大病史:病史))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】
(急性肾小管坏死:疾病,与,肾后性尿路梗阻:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【病因和分类】
((((低血压:症状,与,老年:人群分类),与,心功能不全:疾病),条件为,补液后无尿量增多:事件),导致,(肾前性AKI:症状,导致,急性肾小管坏死:疾病))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】,（一）ATN与肾前性少尿鉴别,1.补液试验
(肾前性少尿:症状,导致,(尿量增加:症状,条件为,补液后血压恢复正常:事件))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】,（一）ATN与肾前性少尿鉴别,1.补液试验
(肾前性少尿:症状,导致,(皮肤和黏膜干燥:症状,与,低血压:症状))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【诊断与鉴别诊断】,（一）ATN与肾前性少尿鉴别,1.补液试验
((急性肾小管坏死:疾病,与,肾前性少尿:症状),调查病史,(容量不足病史:病史,与,体液丢失病史:病史))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【病因和分类】
(肾性AKI:症状,导致,(((急性肾小球肾炎:疾病,或,系统性血管炎:疾病),或,急进性肾炎:疾病),或,急性间质性肾炎:疾病))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【实验室检查】,（四）肾活检
((((急性肾小球肾炎:疾病,或,系统性血管炎:疾病),或,急进性肾炎:疾病),或,急性间质性肾炎:疾病),是一种,肾脏疾病:疾病)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【实验室检查】,（四）肾活检
(((急性肾小管坏死:疾病,条件为,恢复期:阶段),条件为,少尿型:阶段),条件为,(利尿:症状,或,多尿:症状))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【病因和分类】
(((急性肾小管坏死:疾病,条件为,维持期:阶段),条件为,水电解质和酸碱平衡紊乱:症状),导致,((((代谢性酸中毒:疾病,或,高钾血症:疾病),或,低钠血症:疾病),或,低钙:症状),或,高磷血症:疾病))	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【病因和分类】
(烧伤:事件,导致,急性肾损伤:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【临床表现】,（二）维持期,2.水、电解质和酸碱平衡紊乱
(酸中毒:疾病,导致,高钾血症:疾病)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【临床表现】,（二）维持期,2.水、电解质和酸碱平衡紊乱
(水潴留:症状,导致,低钠血症:疾病)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤,【临床表现】,（二）维持期,2.水、电解质和酸碱平衡紊乱
(急性肾损伤:症状,并发症,脏器衰竭:症状)	5-12--急性肾损伤,内科学,第五篇泌尿系统疾病第十二章急性肾损伤,第十二章急性肾损伤
