(慢性间质性肾炎:疾病,导致,慢性肾衰竭:疾病)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎
(慢性间质性肾炎:疾病,导致,((肾性贫血:疾病,与,高血压:症状),与,轻度蛋白尿:症状))	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎
(慢性肾衰竭:疾病,导致,((恶心:症状,与,呕吐:症状),与,厌食:症状))	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【临床表现】
((慢性间质性肾炎:疾病,导致,终末期肾病:疾病),导致,慢性肾衰竭:疾病)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎
((慢性间质性肾炎:疾病,条件为,(远端肾小管:部位,或,近端肾小管:部位)),导致,肾小管酸中毒:疾病)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎
(慢性间质性肾炎:疾病,导致,(Fanconi综合征:疾病,与,肾性糖尿:疾病))	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎
(慢性间质性肾炎:疾病,条件为,近端肾小管:部位)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎
((慢性间质性肾炎:疾病,条件为,远端肾小管:部位),导致,夜尿多:症状)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎
(止痛剂代谢产物:化学物质,导致,肾小管间质慢性炎症:疾病)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【病因及发病机制】
(((肾小管酸中毒:疾病,或,肾性贫血:疾病),或,高血压:症状),并发症,慢性间质性肾炎:疾病)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【治疗】
(砷:化学物质,是一种,重金属:化学物质)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【病因及发病机制】
(镉:化学物质,是一种,重金属:化学物质)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【病因及发病机制】
(铅:化学物质,是一种,重金属:化学物质)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【病因及发病机制】
((巴尔干肾病:疾病,或,((重金属:化学物质,或,放射线:化学物质),或,(含马兜铃酸药物:化学物质,或,(镇痛药:化学物质,或,环孢素A:化学物质)))),导致,慢性间质性肾炎:疾病)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【病因及发病机制】
(青木香:化学物质,是一种,含马兜铃酸药物:化学物质)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【病因及发病机制】
(广防己:化学物质,是一种,含马兜铃酸药物:化学物质)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【病因及发病机制】
(关木通:化学物质,是一种,含马兜铃酸药物:化学物质)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎,【病因及发病机制】
(慢性间质性肾炎:疾病,是一种,慢性肾脏病:疾病)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎
(慢性肾小管-间质性肾炎:疾病,同义词,慢性间质性肾炎:疾病)	5-7-2-慢性间质性肾炎,内科学,第五篇泌尿系统疾病第七章间质性肾炎第二节慢性间质性肾炎,第二节慢性间质性肾炎
(慢性间质性肾炎:疾病,是一种,间质性肾炎:疾病)	5-7-2-慢性间质性肾炎,内科学
(间质性肾炎:疾病,是一种,泌尿系统疾病:疾病)	5-7-2-慢性间质性肾炎,内科学
